,user,precision,recall,execution_time
0,123958,0.0,0.0,16.1187801361084
1,37880,0.0,0.0,25.936288118362427
2,256212,0.13333333333333333,0.5,32.642876863479614
3,233352,0.0,0.0,22.81137990951538
4,216513,0.13333333333333333,0.4,19.382227182388306
5,148126,0.3333333333333333,0.07246376811594203,357.90074586868286
6,115922,0.0,0.0,37.62397909164429
7,638991,0.0,0.0,19.59984517097473
8,100764,0.0,0.0,17.32208514213562
9,369232,0.06666666666666667,0.02564102564102564,109.57616996765137
10,44945,0.06666666666666667,0.25,32.38847994804382
11,42942,0.06666666666666667,0.058823529411764705,51.69234585762024
12,107240,0.0,0.0,10.33586311340332
13,212835,0.06666666666666667,0.0625,40.68821620941162
14,224658,0.0,0.0,6.51676607131958
15,426793,0.0,0.0,289.7101538181305
16,39666,0.13333333333333333,0.5,5.95608377456665
17,196842,0.0,0.0,24.411457777023315
18,631278,0.0,0.0,15.973900079727173
19,366977,0.0,0.0,6.388573884963989
20,214242,0.13333333333333333,0.06451612903225806,114.66979503631592
21,392922,0.0,0.0,65.80387616157532
22,258556,0.13333333333333333,0.15384615384615385,99.53042721748352
23,13662,0.3333333333333333,0.15151515151515152,311.0260977745056
24,164856,0.06666666666666667,0.0625,43.32569599151611
25,370070,0.0,0.0,14.645115852355957
26,303860,0.2,0.16666666666666666,35.76594591140747
27,258315,0.06666666666666667,0.022222222222222223,153.53541088104248
28,161420,0.3333333333333333,0.35714285714285715,89.26361894607544
29,210257,0.0,0.0,46.61975979804993
30,301183,0.26666666666666666,0.07407407407407407,207.45153403282166
31,115773,0.0,0.0,170.95171308517456
32,106338,0.06666666666666667,0.25,41.789194107055664
33,336533,0.06666666666666667,0.25,15.664857864379883
34,110158,0.0,0.0,19.27420210838318
35,320142,0.13333333333333333,0.1111111111111111,34.08722710609436
36,306490,0.3333333333333333,0.11627906976744186,334.48193883895874
37,248212,0.0,0.0,29.237643003463745
38,56946,0.06666666666666667,0.14285714285714285,19.3900728225708
39,399409,0.06666666666666667,0.07142857142857142,35.60527276992798
40,487734,0.06666666666666667,0.25,31.315734148025513
41,135945,0.06666666666666667,0.1,12.99018406867981
42,335570,0.3333333333333333,0.17857142857142858,90.22042179107666
43,93508,0.13333333333333333,0.3333333333333333,14.24089789390564
44,777431,0.0,0.0,36.768455028533936
45,269263,0.0,0.0,14.925368785858154
46,322166,0.0,0.0,56.11039900779724
47,191655,0.06666666666666667,0.07142857142857142,47.30196499824524
48,85512,0.0,0.0,29.49925398826599
49,59837,0.06666666666666667,0.125,23.107715129852295
50,220732,0.13333333333333333,0.3333333333333333,35.09530591964722
51,266448,0.2,0.17647058823529413,41.43847990036011
52,94321,0.0,0.0,17.077440977096558
53,224788,0.26666666666666666,0.4444444444444444,21.9086856842041
54,114818,0.0,0.0,99.15958404541016
55,336659,0.0,0.0,82.8878378868103
56,258377,0.0,0.0,38.547158002853394
57,395731,0.06666666666666667,0.16666666666666666,8.615872859954834
58,324878,0.0,0.0,65.8340630531311
59,167147,0.26666666666666666,0.2857142857142857,58.58834910392761
60,328801,0.0,0.0,37.22714304924011
61,317479,0.0,0.0,141.08759880065918
62,205559,0.13333333333333333,0.06451612903225806,111.8486659526825
63,250002,0.06666666666666667,0.07142857142857142,50.712010860443115
64,87185,0.0,0.0,34.477461099624634
65,174598,0.06666666666666667,0.2,12.072027921676636
66,465331,0.06666666666666667,0.2,16.805917263031006
67,233284,0.3333333333333333,0.3333333333333333,73.62286901473999
68,167926,0.06666666666666667,0.2,15.474261999130249
69,401069,0.3333333333333333,0.25,50.86715388298035
70,336262,0.2,0.42857142857142855,64.36136984825134
71,252228,0.26666666666666666,0.2,107.01245903968811
72,873220,0.06666666666666667,0.2,18.02354884147644
73,213639,0.0,0.0,12.209275007247925
74,292327,0.13333333333333333,0.2222222222222222,22.259217739105225
75,71510,0.06666666666666667,0.25,18.178128242492676
76,221684,0.0,0.0,44.567601919174194
77,45431,0.0,0.0,12.489848852157593
78,286052,0.06666666666666667,0.017543859649122806,132.92330288887024
79,352940,0.0,0.0,42.16598987579346
80,250666,0.13333333333333333,0.03333333333333333,156.06032395362854
81,81616,0.0,0.0,71.1635410785675
82,206621,0.13333333333333333,0.2857142857142857,101.03484320640564
83,285452,0.13333333333333333,0.18181818181818182,52.245360136032104
84,208118,0.06666666666666667,0.0625,56.80404210090637
85,423191,0.0,0.0,39.05350399017334
86,349325,0.0,0.0,99.65297627449036
87,399110,0.06666666666666667,0.025,248.60152292251587
88,150891,0.2,0.05555555555555555,83.58740401268005
89,248516,0.13333333333333333,0.14285714285714285,38.57521104812622
90,148221,0.3333333333333333,0.06666666666666667,315.5340621471405
91,234710,0.13333333333333333,0.05555555555555555,130.45076274871826
92,528601,0.3333333333333333,0.5555555555555556,11.589908361434937
93,246821,0.3333333333333333,0.16666666666666666,228.53860020637512
94,375525,0.06666666666666667,0.2,19.604127883911133
95,351797,0.06666666666666667,0.2,15.5777587890625
96,322472,0.0,0.0,19.75716209411621
97,213398,0.13333333333333333,0.11764705882352941,85.24181294441223
98,147140,0.0,0.0,15.92031478881836
99,429224,0.0,0.0,15.141659021377563
100,419654,0.0,0.0,18.508239030838013
101,104742,0.13333333333333333,0.06896551724137931,53.40917992591858
102,61204,0.2,0.2,21.218334913253784
103,122335,0.0,0.0,5.604129076004028
104,159244,0.0,0.0,53.81327795982361
105,165090,0.0,0.0,24.07058811187744
106,369465,0.4,0.16216216216216217,99.9637451171875
107,78929,0.0,0.0,18.546632051467896
108,340492,0.06666666666666667,0.029411764705882353,132.5482738018036
109,337991,0.0,0.0,59.60857391357422
110,404519,0.06666666666666667,0.07142857142857142,96.80166411399841
111,440609,0.0,0.0,78.97948169708252
112,238025,0.0,0.0,5.352073907852173
113,804476,0.06666666666666667,0.25,33.287177085876465
114,22045,0.0,0.0,57.79513502120972
115,127099,0.0,0.0,9.833319187164307
116,499937,0.0,0.0,27.41982102394104
117,249887,0.06666666666666667,0.1111111111111111,17.073414087295532
118,303801,0.0,0.0,48.857431173324585
119,124128,0.0,0.0,32.44161820411682
120,269509,0.06666666666666667,0.043478260869565216,166.39888095855713
121,381224,0.06666666666666667,0.09090909090909091,74.33195281028748
122,163574,0.06666666666666667,0.2,40.236993074417114
123,395919,0.26666666666666666,0.21052631578947367,210.43917083740234
124,6492,0.0,0.0,33.4937846660614
125,247336,0.0,0.0,70.52028179168701
126,424011,0.0,0.0,42.50673508644104
127,180655,0.13333333333333333,0.08333333333333333,91.20927596092224
128,428086,0.0,0.0,15.483557939529419
